Frame,Object ID,X Center,Y Center,Velocity (m/s)
76.0,10,1014.2710591087936,336.6405414997938,1.779610372366073
76.0,11,957.0513444172044,634.3852685816803,1.7870716311754513
76.0,12,715.230961730949,413.8799397541013,0.4058115501193905
76.0,13,1041.7853490805196,275.63318783944237,0.10436016500030813
76.0,14,1214.500604423399,603.5067807449408,0.5206082814836748
76.0,15,1185.9749918286718,612.4117241652215,1.069904877929638
76.0,16,780.5794821123679,474.74267301761955,0.4583931121989039
76.0,17,1188.274323982595,601.927802579449,0.35827929260867536
76.0,19,714.5611701246306,566.282553655089,0.053137082486429496
77.0,1,757.2248973053637,457.2049620044718,1.0350422643554196
77.0,2,1070.7362542358212,288.61059238582686,0.42650075440753227
77.0,3,1248.7015835743664,821.5718700363282,0.007478155270954983
77.0,4,1141.8374412869664,634.0108460809417,0.1618584709250626
77.0,5,1186.143079716039,262.6635834512818,0.692100325767828
77.0,9,495.0584056793363,280.80457065892654,0.8584826734761309
77.0,10,1018.1503670162592,339.039455886871,1.3683361454593803
77.0,11,952.4352055151303,629.4812880125073,2.020445183801364
77.0,12,715.0184738343997,416.9877683903304,0.9345252775880931
77.0,13,1041.8208673872327,275.4136323575065,0.06672296739794224
77.0,14,1216.0407486579652,604.3064264932798,0.5206082814836748
77.0,15,1185.6595659308446,615.964097445604,1.069904877929638
77.0,16,780.5310015729353,472.96201452661114,0.5343955016533748
77.0,17,1187.2616407402634,602.5608427754269,0.3582792926085234
77.0,19,714.5520998698653,566.4594448733319,0.05313708248639544
78.0,1,756.3927224188565,453.85668527482574,1.0350422643554362
78.0,2,1071.9287223654949,287.83653617279265,0.42650075440752294
78.0,3,1248.580817130857,821.7001857040484,0.05286255765129352
78.0,4,1141.8904291613917,632.7821441416372,0.36895318855352616
78.0,5,1185.5880346134463,264.678147832503,0.6268883665213045
78.0,9,494.1076402262321,281.1619075453139,0.30470972046696404
78.0,10,1020.5290934830849,340.6499780271348,0.8617951642607012
78.0,11,948.3263146530514,625.3372151392216,1.7507338942860478
78.0,12,714.659488652089,416.09112565536464,0.28975070314963225
78.0,13,1041.6532972043092,274.3553787051503,0.3214315639505933
78.0,14,1217.5808928925317,605.1060722416188,0.5206082814837353
78.0,15,1185.344140033017,619.5164707259866,1.0699048779296443
78.0,16,780.5654859095041,471.6758145379704,0.3859986557260623
78.0,17,1186.2489574979313,603.1938829714048,0.3582792926086572
78.0,19,714.5430296150998,566.6363360915745,0.05313708248632907
79.0,1,755.5605475323496,450.5084085451797,1.0350422643554116
79.0,2,1073.1211904951685,287.0624799597583,0.42650075440754154
79.0,3,1248.677822494256,821.700384879425,0.0291016703628651
79.0,4,1142.1109334063713,632.1151131845475,0.21075985808333755
79.0,5,1185.2490227006806,267.5068866617405,0.8546942843455684
79.0,9,493.0317197424946,281.71898497274526,0.3634757395936495
79.0,10,1023.9330173536418,342.2870389272248,1.133137215717301
79.0,11,944.9985700281413,621.5285851093357,1.5172867986590393
79.0,12,714.6700387780595,417.9388024760847,0.554312082232175
79.0,13,1041.373213212188,273.5788123228394,0.2476594738547801
79.0,14,1219.1210371270977,605.9057179899578,0.5206082814836143
79.0,15,1185.0287141351894,623.0688440063691,1.0699048779296503
79.0,16,780.3178727170894,469.9188478921093,0.5322987581193102
79.0,17,1185.2362742555995,603.8269231673828,0.3582792926085994
79.0,19,714.5339593603346,566.8132273098175,0.05313708248642775
80.0,1,754.7283726458422,447.16013181553365,1.0350422643554444
80.0,2,1074.3136586248422,286.28842374672405,0.42650075440753227
80.0,3,1248.599492747689,821.9488488594112,0.07815555558822875
80.0,4,1141.5198472237898,631.6510994428802,0.22543789941472878
80.0,5,1185.1883041120918,268.85989114697855,0.4063098689014375
80.0,9,492.63047285156097,282.90240737664976,0.37487849874223445
80.0,10,1026.7842783460792,344.1918874045108,1.0287041980847687
80.0,11,942.1435436877389,618.7099514204828,1.2035898034087782
80.0,12,714.7871431726809,419.2157967282401,0.3847057295323082
80.0,13,1041.1458501953855,272.9473950852931,0.20133144373198272
80.0,14,1220.661181361664,606.7053637382968,0.5206082814836748
80.0,15,1184.7132882373617,626.6212172867516,1.0699048779296503
80.0,16,780.4203379903184,468.613426026978,0.3928311138851741
80.0,17,1184.2235910132677,604.4599633633609,0.3582792926086174
80.0,19,714.5248891055694,566.9901185280604,0.05313708248639369
81.0,1,753.8961977593352,443.8118550858876,1.0350422643554196
81.0,2,1075.506126754516,285.5143675336898,0.42650075440753227
81.0,3,1248.4700601199836,822.0265538154042,0.04528993129885672
81.0,4,1141.436937818602,631.4129755357052,0.07564341886324366
81.0,5,1185.043127182365,270.8882424634371,0.6100620348385615
81.0,9,490.0489850082791,284.63097549021285,0.9320313560935193
81.0,10,1029.4306213578611,346.7829716269127,1.1110879310490411
81.0,11,939.3242320075532,615.7805036295631,1.21971982187632
81.0,12,714.721263961886,420.2914973314852,0.3233148113546771
81.0,13,1040.8821010400843,272.6176418267691,0.1266770482709353
81.0,14,1222.2013255962302,607.5050094866358,0.5206082814836748
81.0,15,1184.3978623395344,630.1735905671342,1.069904877929638
81.0,16,780.924919080049,468.2327584846083,0.18962037562843728
81.0,17,1183.2109077709358,605.0930035593387,0.3582792926085814
81.0,19,714.515818850804,567.1670097463033,0.05313708248639718
82.0,1,753.0640228728282,440.46357835624156,1.0350422643554196
82.0,2,1076.6985948841896,284.74031132065556,0.42650075440752294
82.0,3,1247.650318994956,821.9118454976717,0.24831837612159224
82.0,4,1141.398842343931,630.2936918382638,0.3359795432007056
82.0,5,1184.9934736101113,272.51057103745745,0.48692647611198825
82.0,9,487.4201779426513,286.0933258300292,0.9024514166529906
82.0,10,1031.8623151365955,349.4051507631518,1.0728495817427974
82.0,11,937.333774662247,612.776656185642,1.0810419935807865
82.0,12,714.9003257825916,423.552466921014,0.9797646257912958
82.0,13,1040.7179993643845,272.5115495262191,0.058622898753935296
82.0,14,1223.7414698307964,608.3046552349748,0.5206082814836748
82.0,15,1184.082436441707,633.7259638475166,1.0699048779296103
82.0,16,781.1174059971306,467.4859103226757,0.2313763279176947
82.0,17,1182.198224528604,605.7260437553166,0.3582792926085814
82.0,19,714.5067485960386,567.3439009645463,0.053137082486429496
83.0,1,752.2318479863211,437.1153016265955,1.035042264355428
83.0,2,1077.8910630138632,283.96625510762124,0.42650075440754154
83.0,3,1246.3898661836802,822.4532553644327,0.4115433561547838
83.0,4,1141.5595382835622,629.7172203772902,0.17953503204052615
83.0,5,1185.1366688068124,273.42241075291923,0.2769044741325991
83.0,9,486.6056248466424,286.53979102877634,0.27866559312535255
83.0,10,1033.915308687177,351.1263669480441,0.8037182906017484
83.0,11,935.5548931403007,609.7849220992362,1.0441936162223995
83.0,12,714.7796928480986,424.9877392660137,0.43209988524469617
83.0,13,1040.4933505183358,272.19524867405323,0.11638814364043662
83.0,14,1225.2816140653626,609.1043009833138,0.5206082814836748
83.0,15,1183.7670105438795,637.2783371278992,1.0699048779296783
83.0,16,781.1953038712138,466.9050531267404,0.17581719050502853
83.0,17,1181.1855412862722,606.3590839512947,0.3582792926086174
83.0,19,714.4976783412733,567.5207921827889,0.053137082486327314
84.0,1,751.399673099814,433.76702489694947,1.035042264355428
84.0,2,1079.083531143537,283.19219889458697,0.42650075440753227
84.0,3,1246.1275928037583,822.866304118133,0.14678451514861365
84.0,4,1141.3114827701675,628.1223302378138,0.4842195251383645
84.0,5,1184.9545883963738,277.73721330557703,1.2955927952045332
84.0,9,485.4901749596837,287.27924868190416,0.40148766655738205
84.0,10,1036.0678070132424,352.895111666162,0.8357952039480562
84.0,11,933.8442312790162,607.0553234413363,0.9664039296886019
84.0,12,714.6932363774105,426.0407431108447,0.31696413625162995
84.0,13,1040.2946842656038,271.66730175615817,0.16922665430732822
84.0,14,1226.8217582999291,609.9039467316528,0.5206082814837353
84.0,15,1183.4515846460522,640.8307104082819,1.0699048779296723
84.0,16,781.3778415093063,466.55876632772845,0.11743554949048599
84.0,17,1180.1728580439403,606.9921241472726,0.3582792926085994
84.0,19,714.4886080865078,567.6976834010319,0.053137082486431245
85.0,1,750.5674982133066,430.4187481673034,1.0350422643554444
85.0,3,1245.8437364429337,823.0913024861466,0.10866408296689742
85.0,4,1140.854361200697,627.7524334278949,0.17641014747939598
85.0,5,1184.896746253562,280.2410831806293,0.7513613683316003
85.0,9,484.54219352487064,288.22456243855413,0.40162895928154035
85.0,10,1038.7054004559184,353.8713918302104,0.8437428467729794
85.0,11,932.5036390329988,605.3818456136785,0.6432685324784683
85.0,12,714.4914906594912,427.4651933835296,0.4315998056818123
85.0,13,1039.866799511098,270.6665921835458,0.3265049020567557
85.0,14,1228.3619025344951,610.7035924799918,0.5206082814836143
85.0,15,1183.1361587482243,644.3830836886643,1.0699048779296225
85.0,16,781.3647626614958,465.7680805304717,0.23723818782380376
85.0,17,1179.1601748016085,607.6251643432506,0.3582792926085994
85.0,19,714.4795378317426,567.8745746192748,0.05313708248639369
86.0,1,749.7353233267996,427.0704714376574,1.0350422643554196
86.0,3,1244.9440949354382,823.6313277330364,0.3147830837828692
86.0,4,1141.9307271696925,625.5254050159945,0.7420510307223487
86.0,5,1184.6270583164687,282.70163982658653,0.7425876064303916
86.0,9,483.9875767755157,288.45816283474437,0.18054140671567026
86.0,10,1040.2880472019026,354.71202829353336,0.5376147642539484
86.0,11,929.3659646292986,603.111527676992,1.16186960445432
86.0,12,714.5526084263729,427.6074584115306,0.046451316083252696
86.0,13,1039.391348014948,270.1526139583217,0.2100487960156094
86.0,14,1229.9020467690614,611.5032382283308,0.5206082814836748
86.0,15,1182.8207328503968,647.9354569690469,1.0699048779296443
86.0,16,781.2144690148068,465.2487233241508,0.16219990110764448
86.0,17,1178.1474915592767,608.2582045392285,0.3582792926085814
86.0,19,714.4704675769772,568.0514658375176,0.05313708248639718
86.0,22,688.0033194301998,511.5226397289514,0
87.0,1,748.9031484402925,423.72219470801133,1.035042264355428
87.0,3,1244.3546532720356,824.0693089413767,0.22030481430794532
87.0,4,1142.125047697687,622.6958436589259,0.850867800948776
87.0,5,1184.0292798833912,285.7358891382515,0.9277719087336448
87.0,9,483.558393746367,288.7754330142848,0.1601163937269914
87.0,10,1043.4592365480412,355.9911490848218,1.0258329630594034
87.0,11,926.1500240154448,598.775252457936,1.6195987505092033
87.0,12,714.5732343385596,429.25669802244784,0.4948105748894951
87.0,13,1039.020623721387,269.9735596524206,0.12351002051182289
87.0,14,1231.4421910036276,612.3028839766698,0.5206082814836748
87.0,15,1182.5053069525698,651.4878302494294,1.0699048779296323
87.0,16,781.1250838824319,464.77850160315575,0.14359260144822353
87.0,17,1177.1348083169448,608.8912447352066,0.3582792926086174
87.0,19,714.461397322212,568.2283570557606,0.05313708248642775
87.0,22,686.789875201194,511.0172425511369,0.39434577261905096
87.0,23,1203.993705308243,513.6029707038657,0
88.0,1,748.0709735537854,420.3739179783653,1.035042264355428
88.0,3,1243.4859512605758,824.0919672828041,0.2606992379420321
88.0,4,1141.8219846529412,619.5136197769816,0.9589867798628198
88.0,5,1183.500283912998,288.5554408471419,0.8606240595183909
88.0,9,483.2983629786563,289.90359242294073,0.3473217076926903
88.0,10,1045.4273926426627,356.8027980000154,0.6386838918351928
88.0,11,922.7897008132949,594.878236511702,1.5437180693798467
88.0,12,714.9930396055283,430.02837689795916,0.2635435968064141
88.0,13,1038.6812429014467,269.80214489342336,0.11406407168380356
88.0,14,1232.9823352381939,613.1025297250088,0.5206082814836748
88.0,15,1182.189881054742,655.040203529812,1.0699048779296503
88.0,16,781.1372753438425,464.18644612976095,0.1776542945659499
88.0,17,1176.122125074613,609.5242849311845,0.3582792926085994
88.0,19,714.4523270674467,568.4052482740033,0.053137082486325565
88.0,22,684.8717787367464,509.42680892563214,0.7475102572979598
88.0,23,1204.1371769842576,513.7027984416536,0.052435416604853215
89.0,1,747.2387986672783,417.02564124871924,1.035042264355428
89.0,3,1243.229669208778,824.1155984249334,0.07721076923385292
89.0,4,1141.2684277151843,616.0219072229656,1.0605957598864129
89.0,5,1183.5031884852046,290.19935741490724,0.49317574012534604
89.0,9,482.0836221499288,290.53850726677706,0.4111983616104576
89.0,10,1046.7905139416478,358.03718515331036,0.551691053758336
89.0,11,918.1869572056698,591.726827870007,1.6734683334331264
89.0,12,715.3484587662872,431.04735123089756,0.32375427779715993
89.0,13,1038.4018877045073,269.5593891004419,0.11102825360006195
89.0,14,1234.52247947276,613.9021754733478,0.5206082814836748
89.0,15,1181.8744551569146,658.5925768101945,1.0699048779296443
89.0,16,780.9199602168301,463.79572992970947,0.13412550543054022
89.0,17,1175.1094418322812,610.1573251271625,0.3582792926085994
89.0,19,714.4432568126813,568.5821394922461,0.05313708248639718
89.0,22,682.9617126225019,507.95403888432725,0.7235788650738275
89.0,23,1204.2806486602717,513.8026261794415,0.052435416604741235
90.0,3,1242.9354109559129,824.2396700338484,0.0958037134803144
90.0,4,1139.9930394070502,611.1416223002589,1.5132553200630698
90.0,5,1183.5070681586017,291.69155954380676,0.4476621517195906
90.0,9,480.86888132120123,291.1734221106134,0.4111983616104576
90.0,10,1048.6021162373822,359.4237057761827,0.6843908301551592
90.0,11,913.8555415350343,588.6781023187605,1.5890343067028454
90.0,12,715.3556750641469,432.09010455939915,0.3128334894397258
90.0,13,1038.218195487066,269.40591771765617,0.07180993418352291
90.0,14,1236.0626237073263,614.7018212216868,0.5206082814836748
90.0,15,1181.559029259087,662.144950090577,1.0699048779296443
90.0,16,780.8221783119352,463.39705325473665,0.12314785945481453
90.0,17,1174.0967585899493,610.7903653231406,0.3582792926086174
90.0,19,714.4341865579161,568.7590307104891,0.05313708248642775
90.0,22,681.1050479596095,506.8791488476198,0.6436095893708936
90.0,23,1204.4241203362863,513.9024539172294,0.052435416604853215
91.0,3,1242.5570666273513,824.7550814720582,0.19181085564508885
91.0,4,1139.1086940850591,608.447947549329,0.8505383754476974
91.0,5,1183.738405551255,294.18381512725017,0.750890763973033
91.0,9,479.6541404924737,291.8083369544497,0.4111983616104576
91.0,10,1050.3535433214233,360.6476375139514,0.6410113225589036
91.0,11,910.1598133626582,585.0069391218308,1.562762341123143
91.0,12,715.4088451587675,433.2332825963132,0.3433241580110743
91.0,13,1037.2553844961008,268.63184714706654,0.370617218612233
91.0,14,1237.6027679418926,615.5014669700258,0.5206082814836748
91.0,15,1181.2436033612594,665.6973233709596,1.0699048779296503
91.0,16,780.9640273345756,463.13731653097295,0.08878393987989823
91.0,17,1173.0840753476175,611.4234055191184,0.3582792926085814
91.0,19,714.4251163031506,568.935921928732,0.05313708248639718
91.0,22,679.5678298619282,505.44490964762895,0.630719700529975
91.0,23,1204.8957683493347,513.7103120159207,0.15278524883181024
92.0,3,1242.5239734914296,825.1228119354001,0.11076496033642745
92.0,4,1137.8441360354927,605.610543563562,0.9319319500506741
92.0,5,1184.0406411961626,297.9082730918177,1.121010265938493
92.0,9,478.43939966374614,292.44325179828604,0.4111983616104576
92.0,10,1051.2462073516763,361.63366779048897,0.3990230944996266
92.0,11,905.0551321893981,581.8078129747963,1.8072896886428407
92.0,12,715.4620152533879,434.3764606332272,0.3433241580110727
92.0,13,1037.560494285553,269.6121869691277,0.3080166124261279
92.0,14,1239.142912176459,616.3011127183648,0.5206082814837353
92.0,15,1180.9281774634321,669.249696651342,1.0699048779296043
92.0,16,781.1629438779256,462.7335739849748,0.13502527585628954
92.0,17,1172.0713921052857,612.0564457150964,0.3582792926085994
92.0,19,714.4160460483853,569.112813146975,0.053137082486429496
92.0,22,677.1039207229315,503.237961461238,0.9923367215003671
92.0,23,1205.0968826799888,513.7588566379794,0.06206705961515833
93.0,3,1242.2202297442416,825.3991261186852,0.12318636801866427
93.0,4,1137.1399541867331,603.2525727128024,0.7382620637848947
93.0,5,1184.2020311848562,300.5937762338332,0.8071044832487902
93.0,9,477.22465883501866,293.07816664212237,0.41119836161044243
93.0,10,1052.599176959553,362.46762174711023,0.4768024082827316
93.0,11,899.8045634099285,579.687878587873,1.6987152463412183
93.0,12,715.5151853480085,435.51963867014126,0.3433241580110743
93.0,13,1037.7090071118714,269.96993346132217,0.116204453887393
93.0,14,1240.683056411025,617.1007584667038,0.5206082814836143
93.0,15,1180.6127515656049,672.8020699317246,1.0699048779296723
93.0,16,781.088507845858,462.29932613206677,0.13217440318105325
93.0,17,1171.0587088629538,612.6894859110744,0.3582792926085994
93.0,19,714.40697579362,569.2897043652179,0.05313708248639544
93.0,22,676.368284224794,502.285206496946,0.3611111700622955
93.0,23,1205.2979970106428,513.8074012600381,0.06206705961515833
94.0,3,1241.6894760348473,825.4403884220317,0.15970656528205543
94.0,4,1136.579125279074,601.8328548176373,0.4579427004512747
94.0,5,1183.8779278237253,301.9895980473025,0.4298866561417997
94.0,9,476.00991800629106,293.7130814859587,0.41119836161047263
94.0,10,1054.22777502677,363.4134196762613,0.5649937033805035
94.0,11,895.4770549656365,575.1524175328018,1.880637197487531
94.0,12,715.5683554426291,436.6628167070553,0.3433241580110759
94.0,13,1037.0923962073693,268.07949681285794,0.5965369859838348
94.0,14,1242.2232006455913,617.9004042150428,0.5206082814836748
94.0,15,1180.2973256677774,676.3544432121073,1.0699048779296783
94.0,16,780.9761675596251,461.43177495341644,0.26243834490021073
94.0,17,1170.046025620622,613.3225261070525,0.3582792926086174
94.0,19,714.3979055388545,569.4665955834605,0.05313708248632907
94.0,22,675.0693570401713,501.0285067999239,0.5422043308110476
94.0,23,1205.499111341297,513.8559458820968,0.06206705961522464
95.0,3,1241.8303057866747,825.6818978363888,0.08387123142089871
95.0,4,1136.327384174297,600.7900181215557,0.3218374997845815
95.0,5,1183.8787336688574,303.8910218525617,0.5704271928067263
95.0,9,474.7951771775636,294.347996329795,0.41119836161044243
95.0,10,1055.844990100107,364.2311628685045,0.5436616291131752
95.0,11,888.2148434181518,571.6566420352893,2.4179360330762765
95.0,12,715.6215255372497,437.80599474396934,0.3433241580110743
95.0,13,1034.9627376129615,265.249977755926,1.062424653330695
95.0,14,1243.7633448801575,618.7000499633818,0.5206082814836748
95.0,15,1179.9818997699497,679.9068164924897,1.0699048779296165
95.0,16,780.985640338032,460.5978880956104,0.2501821981351015
95.0,17,1169.0333423782902,613.9555663030303,0.3582792926085814
95.0,19,675.316277865295,500.62997315186226,23.747144646177222
95.0,22,673.7230155000843,499.8533879999187,0.5361143313716297
95.0,23,1205.7002256719509,513.9044905041554,0.06206705961509203
96.0,3,1241.4206561416063,825.7222980859372,0.1234910971209676
96.0,4,1135.4221296696123,599.4416211155307,0.4872262496724093
96.0,5,1183.8052806794396,304.8909384086131,0.30078324664916023
96.0,9,473.580436348836,294.98291117363135,0.41119836161047263
96.0,10,1057.4405222572877,365.22096410274094,0.5632838017469015
96.0,11,881.8781264378315,568.6389214325202,2.1055773021323834
96.0,12,715.6746956318701,438.9491727808834,0.3433241580110727
96.0,13,1033.5174473483416,262.47324192141684,0.9391066637654676
96.0,15,1179.6664738721224,683.4591897728723,1.069904877929638
96.0,16,780.959086459234,459.68701232585727,0.27337882119183055
96.0,17,1168.0206591359583,614.5886064990083,0.3582792926085994
96.0,19,673.3858662919363,497.4132161403385,1.1254604863063897
96.0,22,672.3766739599976,498.6782691999134,0.5361143313716006
96.0,23,1205.901340002605,513.9530351262141,0.06206705961515833
97.0,3,1241.1968154289507,825.9851964694285,0.10358484552099197
97.0,4,1134.514286219981,598.1235320072232,0.48014422456484473
97.0,5,1183.7000504278049,306.3282395675862,0.4323444488714998
97.0,9,472.3656955201084,295.6178260174677,0.41119836161047263
97.0,10,1058.762403362978,365.9346917339874,0.4506771694091944
97.0,11,876.5682036804685,563.0883924455636,2.3044150353568233
97.0,12,715.7278657264907,440.0923508177974,0.3433241580110743
97.0,13,1032.8830547713967,261.42401233572116,0.3678318907685669
97.0,15,1179.3510479742945,687.0115630532548,1.0699048779296563
97.0,16,780.9025565239765,458.792207137182,0.2689767208020702
97.0,17,1167.0079758936265,615.2216466949862,0.3582792926085994
97.0,19,671.4554547185776,494.1964591288148,1.1254604863063604
97.0,22,671.0303324199103,497.5031503999081,0.5361143313717034
97.0,23,1206.102454333259,514.0015797482728,0.06206705961515833
98.0,3,1240.3196768911084,826.2705908041602,0.27672002941212787
98.0,4,1134.135649344334,597.0423682401438,0.34366449880084976
98.0,5,1183.6373678250998,308.2239816224586,0.569033421036444
98.0,9,471.1509546913809,296.252740861304,0.41119836161044243
98.0,10,1060.6409020925676,366.6561124079575,0.6036791150363925
98.0,11,870.5060744517189,558.6788502666627,2.2488691761018518
98.0,12,715.7810358211113,441.23552885471145,0.3433241580110759
98.0,13,1032.2486621944518,260.3747827500254,0.36783189076858147
98.0,15,1179.035622076467,690.5639363336373,1.0699048779296443
98.0,16,780.8117406608542,458.47846959244976,0.09798514743181422
98.0,17,1165.9952926512947,615.8546868909642,0.3582792926085994
98.0,19,669.5250431452189,490.97970211729114,1.1254604863063604
98.0,22,669.6839908798236,496.32803159990294,0.5361143313715782
98.0,23,1206.3035686639128,514.0501243703314,0.06206705961509203
99.0,3,1239.98285775924,826.4760812935058,0.1183664318646491
99.0,4,1133.644197342198,595.604729617433,0.4557956660524586
99.0,5,1183.7448064339933,308.60128680863545,0.11769113491560153
99.0,9,469.93621386265335,296.88765570514033,0.4111983616104576
99.0,10,1061.5883189951023,366.9782129218613,0.3002020611919767
99.0,11,864.170041566191,555.0611037268079,2.1888367339253443
99.0,12,715.8342059157317,442.3787068916255,0.3433241580110711
99.0,13,1031.614269617507,259.3255531643297,0.36783189076854617
99.0,15,1178.72019617864,694.1163096140199,1.0699048779296323
99.0,16,780.9177022841318,458.1163913687743,0.11317935107643466
99.0,17,1164.9826094089628,616.4877270869422,0.3582792926085994
99.0,19,673.3996631066859,486.99213400337345,1.6679940460936509
99.0,22,668.3376493397366,495.15291279989776,0.5361143313716297
99.0,23,1206.5046829945672,514.0986689923901,0.06206705961529094
99.0,24,1027.2546158969078,258.54694848809544,0
100.0,3,1239.3654811996848,826.6480410320435,0.19226324952250015
100.0,4,1133.0634595012339,594.4419150502756,0.38993008883246316
100.0,5,1183.744524607518,308.3823650196076,0.06567659112924301
100.0,9,468.7214730339258,297.52257054897666,0.4111983616104576
100.0,10,1062.0863109822617,367.0615015812657,0.15147267676194393
100.0,11,861.1652363136029,553.5015415513753,1.0156268953960816
100.0,12,715.8873760103523,443.5218849285395,0.3433241580110759
100.0,13,1030.9798770405619,258.27632357863394,0.3678318907686167
100.0,15,1178.404770280812,697.6686828944024,1.0699048779296563
100.0,16,781.0159069993124,457.74619961474104,0.11489886455232692
100.0,17,1163.969926166631,617.12076728292,0.3582792926085814
100.0,19,673.1821847625301,482.39923220326256,1.3794143466730644
100.0,22,666.9913077996495,493.97779399989247,0.5361143313716777
100.0,23,1206.7057973252213,514.1472136144488,0.06206705961515833
100.0,24,1024.805823660624,258.3356852019134,0.7373665325545697
101.0,3,1239.374486648362,826.77162194418,0.0371725785429694
101.0,4,1132.6081381188849,593.4177924742091,0.3362335722128145
101.0,5,1183.9064938790068,309.75390595990757,0.4143214616988738
101.0,9,467.5067322051983,298.157485392813,0.41119836161044243
101.0,10,1062.5867318378714,367.09991586616354,0.1505679318487298
101.0,11,859.4396230063624,552.9805394710022,0.5407648295230534
101.0,12,715.940546104973,444.66506296545356,0.3433241580110759
101.0,13,1030.345484463617,257.2270939929382,0.36783189076858147
101.0,15,1178.0893443829848,701.221056174785,1.069904877929638
101.0,16,780.9973212494411,457.1509671201115,0.1786567763856387
101.0,19,673.2256885321998,478.88098218186093,1.0555556930811951
101.0,22,665.6449662595625,492.8026751998873,0.5361143313716297
101.0,23,1206.906911655875,514.1957582365075,0.06206705961509203
101.0,24,1022.6267449678575,258.1439235243155,0.656250016475236
102.0,3,1238.7075564299294,826.9513246772528,0.2072148859709066
102.0,4,1132.2272913221723,592.7961932173063,0.21869771989520248
102.0,5,1183.9827491872365,312.446497124489,0.8081012217818758
102.0,9,466.2919913764707,298.7924002366493,0.41119836161047263
102.0,10,1062.7106238088645,367.10747815613456,0.03723676655611326
102.0,11,857.476375863017,552.3775149709172,0.6161314879310139
102.0,12,715.9937161995935,445.8082410023676,0.3433241580110727
102.0,13,1029.711091886672,256.17786440724245,0.36783189076858147
102.0,16,781.0565261426399,456.4131252982702,0.22206399890416434
102.0,19,674.3058460694986,474.835527901618,1.2561527206127203
102.0,22,664.2986247194755,491.627556399882,0.536114331371652
102.0,23,1207.1080259865294,514.2443028585661,0.06206705961522464
102.0,24,1019.6597150317735,257.8365491115297,0.894872678325146
103.0,3,1237.932099585372,828.1828363161533,0.4365957868631123
103.0,4,1132.2047644598547,592.2237450812993,0.17186736023729768
103.0,5,1184.5144144218834,316.68113583860656,1.280365169190101
103.0,9,465.07725054774323,299.42731508048564,0.41119836161044243
103.0,10,1062.7716660918138,367.3088612543196,0.06312937611606727
103.0,11,855.9607970552227,551.2548730747757,0.5658244917504721
103.0,12,716.046886294214,446.95141903928163,0.3433241580110743
103.0,13,1029.076699309727,255.1286348215467,0.36783189076858147
103.0,16,781.8307048085335,454.6974528307949,0.5646765587608421
103.0,19,675.3459648134351,470.6506956541273,1.293646054646077
103.0,22,662.9522831793885,490.45243759987676,0.5361143313716408
103.0,23,1208.1966597249025,514.4604720014801,0.332966554357212
103.0,24,1017.1158195029221,257.66611215554997,0.764879591563694
104.0,3,1237.1317985334376,828.7144807255714,0.2882385811465256
104.0,4,1132.0664223701667,591.4720163891409,0.22930571391791865
104.0,5,1184.7591175153352,320.5496909911526,1.1628860096764355
104.0,9,463.86250971901563,300.06222992432197,0.41119836161047263
104.0,10,1062.848800242165,367.40078122850707,0.03599869848275484
104.0,11,855.0538244468511,550.7100962417819,0.317402425808743
104.0,12,716.1000563888346,448.09459707619567,0.3433241580110743
104.0,13,1028.442306732782,254.07940523585097,0.36783189076858147
104.0,16,780.7182771398989,451.04825783746446,1.1444958486408947
104.0,19,674.5967520387137,467.1023326818761,1.087978842082151
104.0,22,676.2144237652988,467.36940784728694,7.986485910157585
104.0,23,1209.6006794335788,514.877801799327,0.4394191566454719
104.0,24,1015.4123287134836,257.3532856133531,0.5195928390272851
105.0,3,1237.0739688300898,828.806199337196,0.032528326850395334
105.0,4,1131.7502937197523,589.8147186895693,0.5061537009403648
105.0,5,1184.9486282576988,321.90794458952075,0.4114231936894313
105.0,9,462.6477688902881,300.6971447681583,0.4111983616104576
105.0,10,1062.8253520300327,367.3938149140382,0.007338347024578731
105.0,11,854.0900120445026,550.1632162352671,0.33244712054727604
105.0,12,716.1532264834551,449.2377751131097,0.3433241580110743
105.0,13,1027.807914155837,253.03017565015523,0.3678318907686167
105.0,16,779.8115640975035,442.85759379898116,2.4722094437829933
105.0,19,673.8475392639921,463.5539697096249,1.0879788420821652
105.0,22,677.463390220512,464.228445391518,1.0140515824808018
105.0,23,1209.7812760464603,514.3788201716718,0.15919736844231033
105.0,24,1013.89959190585,257.02571753806166,0.4643389003527085
106.0,3,1236.6270110916098,828.981920181451,0.14407780244839366
106.0,4,1131.8224972687926,589.7049768887292,0.039409331142605177
106.0,5,1185.422596399625,326.85963629387106,1.4922971179039177
106.0,9,461.43302806156055,301.3320596119946,0.4111983616104576
106.0,10,1062.498464492543,367.497374315677,0.10286982582394325
106.0,11,853.5343248371244,549.9263597456571,0.1812181950585456
106.0,12,716.2063965780757,450.38095315002374,0.3433241580110743
106.0,13,1027.1735215788922,251.9809460644595,0.36783189076854617
106.0,16,778.9025548299195,435.2224795578157,2.3067106578802035
106.0,19,673.0983264892707,460.0056067373737,1.087978842082151
106.0,22,678.9923698061186,461.83178670103257,0.8528526429983686
106.0,23,1209.6080549960614,513.7246645222115,0.20301050007819277
106.0,24,1012.0785707733276,256.7882772566043,0.550930691386556
107.0,3,1235.309795498083,829.3716966081691,0.41210245381332594
