Frame,Object ID,X Center,Y Center,Velocity (px/s)
83.0,4,1314.6302988203374,362.3040561473018,141.21782804151974
83.0,5,1670.7783515227416,392.07620160799956,57.51318773868678
83.0,7,1788.8627172756856,420.1069054225872,20.23430305359049
83.0,9,1780.3601006499205,469.58503778539114,16.549502785932034
83.0,14,1587.8393468877698,338.0398014665597,11.910972967810107
83.0,15,1834.693953458354,572.8618379301263,96.35273705438078
83.0,23,960.3776342264683,525.8160120378893,8.347908131350701
83.0,28,1814.4249431501864,392.5072503263241,58.27504701178763
83.0,29,1670.4403322045366,483.7850092400125,45.03828226343937
83.0,33,1480.7227165858678,367.0817505014438,107.63420547063113
84.0,1,961.3850084554867,455.1753062991537,2.4905077475947763
84.0,4,1316.945667374759,357.69716637019764,154.68008425480133
84.0,5,1672.8436574233544,391.5402460026355,64.01143012482059
84.0,7,1789.4492950815438,420.8805181136135,29.125506111280036
84.0,9,1780.6070565239825,469.35105461707167,10.20596855332639
84.0,14,1589.8167679577223,338.9571177844067,65.39493086923716
84.0,15,1835.5082316800338,574.765734837426,62.12153580148026
84.0,23,960.0434129054697,526.0488458046802,12.219816239669576
84.0,28,1813.7883195817342,391.16548659798195,44.55398437337682
84.0,29,1679.7744845210368,479.5109079659579,307.98523836646945
84.0,33,1481.7356348202532,366.4233134304803,36.243460836023935
85.0,1,961.1743540938537,455.26242346963386,6.838727609778013
85.0,4,1325.3316982955846,353.5484877579062,280.68370802348664
85.0,5,1674.7329131745862,392.2303675416637,60.34069546312545
85.0,7,1788.8295367728556,421.43427276944385,24.933313498965514
85.0,9,1780.8518235921154,468.73531993357614,19.87803074480823
85.0,14,1589.8781609019165,339.3170142159375,10.952857231010103
85.0,15,1835.7348041212624,576.7706316267853,60.529757858403556
85.0,23,960.045463300723,526.1781960410397,3.8809945877619905
85.0,28,1812.5758561422347,390.4652561341213,42.00418152014544
85.0,29,1684.9925169391283,475.4737435765261,197.9239822790446
85.0,33,1484.6524351276325,366.0304158063672,88.29429946800627
86.0,1,961.1694111814276,455.1118818809343,4.51868145373205
86.0,4,1334.2566365967223,352.7096643391495,268.9281197016628
86.0,5,1672.6971512504406,393.0270212998309,65.58266112306397
86.0,7,1788.6680990118748,421.715180972925,9.719794879941968
86.0,9,1781.4214032143682,468.6180021309952,17.446087572842494
86.0,14,1590.9644992536387,339.1420572143006,33.010102546943315
86.0,15,1834.546021949615,579.3649896866918,85.61254064192997
86.0,23,959.6859427306051,525.9976946943369,12.068645278134401
86.0,28,1811.101100677225,388.69437754604667,69.13626537316897
86.0,29,1688.539731014923,470.9700348727424,171.98694081018985
86.0,33,1488.1379491618113,365.92851926087775,104.61009458745323
87.0,1,961.2974974888747,454.6854760335814,13.356842588387481
87.0,4,1342.6170385731452,350.13828950005603,262.4070517220337
87.0,5,1673.4366100047287,393.53628707035796,26.935771510974476
87.0,7,1788.7837969866982,422.348108810414,19.30246880484583
87.0,9,1781.6432043359923,467.98613805787903,20.089876804097273
87.0,14,1592.9828094749835,339.10330215800957,60.56046807592957
87.0,15,1832.1106603299384,580.0308459072294,75.7424296713531
87.0,23,959.6568460643109,525.766672814218,6.9854099790052615
87.0,28,1810.0573172505158,387.1600120290738,55.67212267727485
87.0,29,1690.8974560239044,466.92451134921134,140.47282661667123
87.0,33,1489.321748050988,366.23674978304786,36.69805551158996
88.0,1,961.0285713758676,454.8710390281259,9.80200955321283
88.0,4,1353.2398965853254,348.6376283698674,321.84994416208735
88.0,5,1676.04554641516,394.0032021477921,79.51165320183564
88.0,7,1787.8658967286117,422.8616450259117,31.553673250205808
88.0,9,1781.761627539336,467.6073610930064,11.905731383979207
88.0,14,1594.2613399314123,338.80759807510674,39.36842553868968
88.0,15,1828.598744199398,581.2032534473883,111.07333124271611
88.0,23,960.4050101915818,525.8338843129068,22.53531122931133
88.0,28,1810.391833844731,385.6043636665983,47.73624264152221
88.0,29,1693.0254048335732,462.91778735179435,136.10217851027767
88.0,33,1493.6903798493918,366.1361695114125,131.09368467992905
88.0,35,1060.3154154165923,634.1405740502802,0
89.0,1,960.8932863934742,455.07298319964076,7.292127767874378
89.0,4,1365.1106796521644,347.1828306825566,358.7878680193384
89.0,5,1677.2112172476943,394.6390937791706,39.835059821851765
89.0,7,1787.907923114015,423.28707192633897,12.824930339362613
89.0,9,1782.248164780675,467.38836893302675,16.006512674790915
89.0,14,1595.5779731254668,338.96507065171414,39.78050429623181
89.0,15,1823.759742025804,582.7566740166218,152.46688739155488
89.0,23,960.3079022655523,525.7370165313082,4.114849300839423
89.0,28,1811.0928286046153,385.7309287910192,21.369865364441015
89.0,29,1694.3888689551945,459.9773940711533,97.23400819779458
89.0,33,1495.3142407243095,365.96204443856874,48.995094794000956
89.0,35,1058.202805978634,633.2514421396146,68.76268444965615
90.0,1,960.8282645390423,455.19728178454034,4.208346680779488
90.0,4,1372.8907216012178,346.0380652741099,235.91436266676484
90.0,5,1678.3955825766366,394.8495038051462,36.08731425706792
90.0,7,1788.284089570255,423.8413584077389,20.09629905322417
90.0,9,1782.3815200510796,468.4397258384625,31.793418716408468
90.0,14,1595.7105822641909,340.0093379740096,31.579605470597052
90.0,15,1819.9855399213463,582.7851995391806,113.2292970377203
90.0,23,960.2796510460398,525.7061067335865,1.256261238448869
90.0,28,1811.5441884219065,384.98979359894906,26.032793776907226
90.0,29,1697.3730704847308,454.99777324267353,174.1604838299557
90.0,33,1494.7369268300376,366.4877222529549,23.42361302940619
90.0,35,1058.7675084374007,634.4248147443801,39.065623288209515
91.0,1,960.3273972135332,455.27561105197424,15.208655322196439
91.0,4,1380.313145164103,345.5954576307711,223.06825360309048
91.0,5,1680.1387179429773,397.4600557498581,94.1708666482602
91.0,7,1787.9098527137116,423.5474258993261,14.276014495214097
91.0,9,1782.978794283613,468.5657715047243,18.312881175517102
91.0,14,1607.4333080777258,342.7727210200758,361.32080997742605
91.0,15,1816.2605793437351,582.5629370853051,111.94757126818102
91.0,23,960.7158471557435,525.8324814842582,13.624017812495318
91.0,28,1811.9291867351128,383.93599307356317,33.65779736744183
91.0,29,1697.8556011441688,453.19284427764853,56.04947783410203
91.0,33,1496.6291818754821,366.7445305858176,57.28805904509249
91.0,35,1057.058194956002,636.1072424782253,71.95195682935145
92.0,1,960.4553734845844,455.1228976454156,5.977405745421992
92.0,4,1384.6380284392098,342.96899687890385,151.79795875425538
92.0,5,1676.8891521649734,402.17877594984805,171.88193117436896
92.0,7,1789.292827658553,422.29042559614555,56.066054919438635
92.0,9,1784.255425617451,468.50552733483113,38.34156009200278
92.0,14,1607.5209079960557,345.63749801879203,85.98348038000438
92.0,15,1811.0074219766711,582.4335908769199,157.6424863045681
92.0,23,960.7365165203844,525.8181385855188,0.7547497870258639
92.0,28,1812.1315553535328,383.21884140165645,22.354722552871003
92.0,29,1699.3909576557487,446.17561685636326,215.49691475684745
92.0,33,1500.3927072084211,366.3716702455103,113.45850778387259
92.0,35,1056.922709037092,635.6940460337282,13.045265898826436
93.0,1,960.7261377506305,455.1340872988129,8.12986140715858
93.0,4,1387.1004485055607,344.90704813631896,94.0085088360741
93.0,5,1678.913789211495,402.30867115575643,60.863988870258325
93.0,7,1789.634495698957,421.12110265900515,36.54651642825186
93.0,9,1783.9274331741053,468.39012090671565,10.431103387850454
93.0,14,1609.6093747399116,347.34743256036353,80.9753822404446
93.0,15,1805.5056604987144,582.0851089114001,165.38360600905725
93.0,23,960.7571858850253,525.8037956867794,0.7547497870258639
93.0,28,1812.3840675438958,382.45144245213396,24.23627856353158
93.0,29,1701.9162517811237,438.71091092106946,236.40865171997774
93.0,33,1502.5899016385206,366.30167997946967,65.94926687159162
93.0,35,1056.8370592207957,633.8591387412357,55.1071555858805
94.0,1,960.98386745598,455.23246106373546,8.275977209979118
94.0,4,1391.210624753481,346.026841546479,127.79959883882542
94.0,5,1679.5230893162952,403.26657722108786,34.05800321418581
94.0,7,1790.3117931787078,419.91040646224417,41.618090312213766
94.0,9,1783.512551864966,468.01246710883555,16.83074575156139
94.0,14,1616.226178336136,350.7062230266675,222.614480447225
94.0,15,1800.6898655136933,580.9894328964762,148.1659493294265
94.0,23,960.3669720948079,525.7458889017421,11.83461017719709
94.0,28,1813.1575652083661,381.73814912892533,31.565446324859977
94.0,29,1703.9294177841768,432.9229006896495,183.84371029595712
94.0,33,1505.3340432806185,366.2945519892145,82.32452698999793
94.0,35,1057.2351355852434,635.1484162116833,40.48000826287015
95.0,1,960.6409752612549,455.2305993159518,10.28691746721935
95.0,4,1398.8063627445774,346.9072400965488,229.39769726986432
95.0,5,1680.132389421095,404.2244832864192,34.05800321417561
95.0,7,1792.531916172184,418.8237243134732,74.15417573378821
95.0,9,1785.5867767363347,471.1773651555549,113.5213178958874
95.0,14,1618.6266368193453,352.5772648874302,91.305524021849
95.0,15,1797.2864626938483,579.7364207232455,108.80198175747577
95.0,23,960.3470225150279,525.7272393794398,0.8192749074357344
95.0,28,1813.6491032419658,381.2898351419151,19.958345684992317
95.0,29,1699.7238310150292,428.3147762945218,187.1619444823681
95.0,33,1507.7742180793714,366.26601116592894,73.21025108791949
95.0,35,1057.4547713430723,635.1033913166348,6.726098167740241
96.0,1,960.0648061316605,455.1558630735752,17.429880511349904
96.0,4,1403.5122518164549,347.2223761743386,141.49287061158316
96.0,5,1680.7416895258948,405.1823893517506,34.05800321417849
96.0,7,1795.278288813824,417.8303186970639,87.61549899941028
96.0,9,1784.967567736359,473.7920463072589,80.61004639407145
96.0,14,1621.8724640316984,354.12338552304664,107.8577534584223
96.0,15,1792.3654442111354,579.1462939867102,148.6882820707086
96.0,23,960.6129860109957,525.652309968767,8.289505292479362
96.0,28,1813.5178735402487,380.74986300890635,16.67069360089407
96.0,29,1698.3785543821177,428.66776158841014,41.7244658813406
96.0,33,1509.1408020582774,366.0660346854862,41.43414205361862
96.0,35,1061.1011549429495,632.6084005353168,132.54804080288687
97.0,1,960.3085762916367,454.87280919095315,11.206652141741309
97.0,4,1405.528292970556,346.98191137551447,60.909939493099266
97.0,7,1797.1894743597443,418.0396897841244,57.678590471060254
97.0,9,1782.9090130439631,476.6847642383047,106.51252510930694
97.0,14,1624.6343941838231,356.4354840168993,108.05855750213492
97.0,15,1786.4091061813601,579.1228098699819,178.69152975397748
97.0,23,960.7693156021077,525.6525874960275,4.689895123642568
97.0,28,1813.561692867713,380.61613481558675,4.2217326813936795
97.0,29,1699.170953528783,432.64584198586783,121.686967464251
97.0,33,1508.503740863511,365.82568149038303,20.426819670377526
97.0,35,1063.929408412234,631.4867411144909,91.27663331084314
98.0,1,960.5462543560054,454.9045336273475,7.193578520594671
98.0,4,1409.7132863124389,345.0963018835027,137.7052039146352
98.0,7,1798.4905806206393,418.2610728337558,39.594180899772866
98.0,9,1782.830249237712,481.8167458448639,153.9775797072847
98.0,14,1628.120989147773,358.41289077452905,120.24904879034862
98.0,15,1783.6884605444297,578.3174370856798,85.1204100266122
98.0,23,961.1009675866387,525.683334745289,9.992226426701809
98.0,28,1813.7611863313043,380.27480577027137,11.86055830357165
98.0,29,1698.7893548669774,444.7881977573034,364.4505166643696
98.0,33,1510.2853265716653,365.71231647670265,53.5556657660414
98.0,35,1064.635737785632,629.3026360503461,68.86431952363343
99.0,1,960.7661162853826,454.91081105660555,6.598545801674797
99.0,4,1412.1018629662276,344.3279256402532,75.27370346936081
99.0,7,1797.2834164486296,417.7676785769446,39.12307385360105
99.0,9,1783.922029506938,487.1368631946793,162.92964584405888
99.0,14,1630.9762631772805,360.1762806029218,100.67730689392664
99.0,15,1780.4073318490305,575.7050216118662,125.82316206181575
99.0,23,961.1975860093852,525.346484687878,10.512981152490061
99.0,28,1814.0815076201275,380.2530252337227,9.631827856700141
99.0,29,1697.4635708459043,454.83778966262946,304.0999846443846
99.0,33,1511.888450008972,365.42808353845453,48.84376937322335
99.0,35,1065.0100167969244,627.3486086715537,59.68648924026104
100.0,1,960.2225735908314,455.0420879134185,16.77513178908625
100.0,4,1416.3326321145391,345.6227816287881,132.73452322442142
100.0,7,1797.2794547800454,417.66197947548267,3.173199549516054
100.0,9,1784.4941507237227,491.74137140149196,139.19747361920895
100.0,14,1632.7180423990771,361.67901150587846,69.01300980079787
100.0,15,1780.1678571063499,574.900855725167,25.171965222073972
100.0,23,961.1050245371505,525.0927271897568,8.103360080577461
100.0,28,1815.1187859849485,379.58563249895667,37.00302044009326
100.0,29,1696.8107667990516,461.0471517744919,187.3074954822633
100.0,33,1513.8906205032622,365.82392125592634,61.22774508424496
100.0,35,1066.6230195103772,625.6998500979082,69.19656298543953
101.0,1,960.1756718907136,454.828487645916,6.560667601393379
101.0,4,1417.614230518443,344.7643406422716,46.27606137733054
101.0,7,1796.4469814727177,417.26017244558045,27.731112978436904
101.0,9,1784.1946655305323,495.3323560668593,108.10354306431961
101.0,14,1634.389003195102,363.2090287704709,67.96879085744375
101.0,15,1780.3135124814362,574.9935696910737,5.179790631784046
101.0,23,961.3775213224171,524.8024885872352,11.94335170448107
101.0,28,1815.3564750614871,378.49702444402095,33.427641779506665
101.0,29,1697.3121503966613,464.5154112372458,105.12938833475931
101.0,33,1512.807899062782,366.0616185737225,33.25518244283917
101.0,35,1067.0152427228024,624.1594768394592,47.68574148882431
101.0,42,1698.183842004611,399.8384150688843,0
102.0,1,960.7285908344422,454.86635070045554,16.626414896475403
102.0,4,1421.8164954793597,346.6114792000434,137.70931881328704
102.0,7,1796.60535802812,417.2503325978589,4.760457994129204
102.0,9,1783.294861348299,498.2121888791826,90.51395546526825
102.0,14,1633.661592172881,363.27511270479084,21.91219964908863
102.0,15,1781.7901821583137,574.8092628782155,44.64381370680409
102.0,23,961.1320109484832,524.919940965385,8.164763582492704
102.0,28,1814.9843707724544,376.96155327609154,47.39746806015205
102.0,29,1697.5607546658855,467.78818721503814,98.46613638780532
102.0,33,1512.4868822289336,366.4740765737945,15.679798101178996
102.0,35,1066.7029732914148,620.808621612962,100.96122350709877
102.0,42,1698.1707187271406,398.9837478396406,25.64303928630809
103.0,1,960.7893741815844,454.9565809538038,3.2638171698469005
103.0,4,1424.7519804800386,347.00890560133746,88.86798039952731
103.0,7,1795.9717385685708,417.8077201495455,25.316774124385212
103.0,9,1782.3537756216283,502.21268464275016,123.29090732628671
103.0,14,1636.5009933637853,363.3586791498901,85.2189194151717
103.0,15,1783.143114455947,574.2046382669928,44.456687351037665
103.0,23,961.4001007979396,524.9135143322194,8.045006034543869
103.0,28,1815.2583634876169,376.49619109153036,16.200943605341642
103.0,29,1697.3337303879173,470.20829511023055,72.92198586464639
103.0,33,1512.6691759787811,366.57774103327193,6.291231854971031
103.0,35,1065.3608875414836,617.953639417423,94.6409306130904
103.0,42,1697.5789930301037,398.30230126226684,27.075041357558135
104.0,1,960.2076464846269,455.1020027916865,17.988862162643954
104.0,4,1425.6173905357023,346.70247870760466,27.541764741604823
104.0,7,1795.9700792794329,417.94354816142743,4.075144395848576
104.0,9,1781.8554914996726,506.35474529402944,125.15773309932713
104.0,14,1637.8680531497914,364.31537604749394,50.05706015298939
104.0,15,1782.7936776332997,573.9944668438199,12.233164272840797
104.0,23,961.5434280269815,524.3920613541563,16.223757660421775
104.0,28,1815.6591014996134,376.50084911942946,12.022952479925253
104.0,29,1696.661750986944,472.9092149858412,83.49773674070896
104.0,33,1514.0815001107017,366.73873790207546,42.64412621724841
104.0,35,1064.44570457618,616.2447559503216,58.155466705226885
104.0,42,1697.1879555055061,397.4317796822976,28.629466466422045
105.0,1,960.143889314312,455.3895966855654,8.837290427878795
105.0,4,1428.2378701036005,345.61156082704053,85.15464455398666
105.0,7,1796.5832230092321,418.2284027359377,20.282470900027096
105.0,9,1782.0130535364358,510.656732082318,129.14613625592702
105.0,14,1636.4503588524092,363.76626241587377,45.60969865209699
105.0,15,1783.7830568171312,574.000775452947,29.68197889550767
105.0,23,961.6138107109576,524.2754448705501,4.086295854087036
105.0,28,1815.6379368400321,376.3139161396395,5.6438190592460185
105.0,29,1696.2496639509966,475.4139185568807,76.15129764867174
105.0,33,1513.4617286128323,366.71874687182276,18.602814727228914
105.0,35,1063.3410865148696,616.2518512913476,33.13922546943168
105.0,42,1697.0931182360691,396.404470573148,30.95031990261823
106.0,1,959.9555118645425,454.77584156010573,19.260406949197346
106.0,4,1431.960170849152,346.5689954966583,115.30387499224841
106.0,7,1797.0610653665744,418.7555596820078,21.34490543043791
106.0,9,1781.8971611103418,515.1401449268016,134.54731364711614
106.0,14,1635.8989009619802,363.4552261625595,18.993799520184574
106.0,15,1780.8892198087128,573.2075844141439,90.01722162895473
106.0,23,961.1658652573464,524.1197060062665,14.227394383141299
106.0,28,1815.3795088372171,375.66960759076994,20.82610585075386
106.0,29,1695.247879650997,479.0245808788236,112.41178215890703
106.0,33,1514.53209406833,366.4134199436565,33.391856301314924
106.0,35,1061.9556623127226,615.3636889260681,49.370126051028194
106.0,42,1696.522402962537,394.79282426670784,51.29140051172894
107.0,1,960.6475510224305,454.42757815528586,23.24188106992314
107.0,4,1440.8304838418594,349.50182102212744,280.2775880021311
107.0,7,1797.0110811728962,418.7842489794173,1.7289724876833572
107.0,9,1781.7722490061597,517.5689254449828,72.9597152909829
107.0,14,1639.6255654558845,364.01046251357695,113.03399528485413
107.0,15,1778.874178078925,572.1807164739997,67.84810863505119
107.0,23,961.2869350953948,523.989185850506,5.34079348695805
107.0,28,1815.5212377257053,375.1148844393533,17.176273382043973
107.0,29,1689.0145906840285,485.65737203039214,273.06231674372754
107.0,33,1516.4899625034302,366.1211808413004,59.38675990401218
107.0,35,1060.4674522474552,612.8907409398877,86.58647034407424
107.0,42,1695.9601153113713,395.0232483235725,18.230095550265872
108.0,1,961.2602488780635,454.21600413045564,19.44597663405182
108.0,4,1447.1803491414887,351.18564350930905,197.07978775764212
108.0,7,1796.3806114494807,418.1784222271322,26.23101815284884
108.0,9,1780.9735048340472,519.7101149183028,68.55958103595678
108.0,14,1640.4721898816604,365.2536753966062,45.123342870017474
108.0,15,1777.326015530015,571.918123003985,47.108240760062515
108.0,23,963.5973189044985,523.8315512618501,69.47265510989294
108.0,28,1815.8105328660802,374.695554970868,15.283193162629004
108.0,29,1680.9365008687694,490.33049028465314,279.97180635472927
108.0,33,1513.9375544580575,365.56958990671967,78.33987139557492
108.0,35,1061.5251173859947,612.5093084080563,33.7302785262584
108.0,42,1696.7489437610507,393.5377609537852,50.458207894642875
109.0,1,961.2407502482224,454.07486413154305,4.274415313566817
109.0,4,1450.2080912623728,349.89182469427595,98.77788481759728
109.0,7,1794.5809545134334,417.70368942851087,55.83657122169173
109.0,9,1780.5699278953887,521.09309789666,43.219956472194426
109.0,14,1638.9175324157534,364.7520716455121,49.00723970466794
109.0,15,1776.7950597366116,572.1925985195733,17.93113986575912
109.0,23,963.0010772849547,523.7430918852165,18.0830367242766
109.0,28,1815.9714601062049,374.83710864197974,6.429736897994182
109.0,29,1675.1440919236788,492.050848470779,181.27457159833946
109.0,33,1516.731361549767,365.57429539733863,83.81433163006653
109.0,35,1062.51749890764,612.7048682813705,30.343998973409263
109.0,42,1696.509432078385,398.44334752219515,147.34290238646588
110.0,1,960.7095069022087,454.3388737841344,17.79686855631554
110.0,4,1456.307194058279,349.7633170423984,183.01369407358544
110.0,7,1792.716364131448,417.22489312523294,57.75247936982961
110.0,9,1780.5896822067466,521.6314789070424,16.162299051862906
110.0,14,1638.2090847397947,364.5254099396686,22.31470982604282
110.0,15,1775.1492571505737,574.0716429071084,74.93681716141127
110.0,23,963.181860571332,523.6214768900406,6.536476368540454
110.0,28,1816.0634520812393,374.7545434295274,3.708312823945539
110.0,29,1669.9091847928828,492.77673687332725,158.54983436418982
110.0,33,1520.8770509707963,365.8483052326371,124.64204727509747
110.0,35,1061.8767769060607,610.8789714499504,58.05154201283415
110.0,42,1697.2512309594285,396.838543117893,53.03863196186783
111.0,1,960.8894319693836,454.1178279488126,8.550488991861059
111.0,4,1462.4774773920635,349.9385784230075,185.18315710031627
111.0,7,1793.746747196127,416.21658021649307,43.24980651653617
111.0,9,1780.1502738008517,522.9908077074825,42.85754404290423
111.0,14,1637.9691525764092,365.2708874538288,23.494121614369046
111.0,15,1774.0216705605128,573.7712760756392,35.007207491869686
111.0,23,963.3626438577095,523.499861894865,6.536476368542306
111.0,28,1815.4598133021543,374.62461029563076,18.52393466328162
111.0,29,1665.2478443536188,493.5238704588757,141.62511414588553
111.0,33,1522.378581229911,365.87157416220924,45.051316361553255
111.0,35,1061.6379366410185,608.642944870206,67.46238643700862
111.0,42,1697.459023599096,394.8611188657605,59.64935882823542
112.0,1,961.2939066303394,453.86110010743295,14.372127271398032
112.0,4,1465.9239297102054,350.2212151139964,103.74066402470409
112.0,7,1794.0101112420207,415.6836373043031,17.8339533331993
112.0,9,1780.111279888919,523.9777508779728,29.63139571890972
112.0,14,1636.008936549788,364.8656428082997,60.05000486575938
112.0,15,1771.4034730918115,576.4758101717102,112.92704014421031
112.0,23,965.1107629312285,523.656492629484,52.653662113905334
112.0,28,1815.86524146683,373.81967239870545,27.03825647405763
112.0,29,1662.9792790273675,492.20134792036663,78.77759233373858
112.0,33,1523.6707480101165,366.19248679187797,39.94260774376955
112.0,35,1065.2837627941979,606.0148815980625,134.82910817563092
112.0,42,1698.3468147288586,385.79387083479185,273.318210060491
113.0,1,961.3085023169064,454.1812289628695,9.61384243341534
113.0,4,1468.4639805630597,350.1569457481562,76.22591421442345
113.0,7,1793.3220316318314,416.2656865806067,27.03722284191717
113.0,9,1780.2382888580296,524.1220596710094,5.767206896238563
113.0,14,1634.3465929956114,363.8450560304479,58.51910044518931
113.0,15,1772.6072519646507,575.6542866525408,43.72168821669876
113.0,23,964.6000174025044,523.8217265198343,16.10425131040794
113.0,28,1816.900756503666,373.6602142079322,31.43161585897549
113.0,29,1669.2301343928548,487.52366610928175,234.2189358984362
113.0,33,1524.0556228144403,366.52396779553703,15.23835436361401
113.0,35,1064.7456583743792,602.9788816407183,92.4995507927473
113.0,42,1698.0087950190964,381.6431068481535,124.9351395615564
114.0,1,961.0794319848584,454.4610126053632,10.847898103708033
114.0,4,1469.2351105739485,347.1250767698831,93.85192536968728
114.0,7,1792.8451342699732,416.3412681477537,14.485485850868157
114.0,9,1780.3004432851942,524.0194214136338,3.5997230760063967
114.0,14,1635.0028561147515,363.5289812456187,21.852370490026757
114.0,15,1771.3088705473913,581.8609277296301,190.2297794459307
114.0,23,964.848173191985,523.7552458976666,7.70719612303383
114.0,28,1816.9673216648887,373.53252876202333,4.319843099813563
114.0,29,1673.0945297548665,484.3776734099534,149.4916031767281
114.0,33,1524.9170818496136,366.77407871074774,26.910972209683266
114.0,35,1062.664667149603,600.2967137820099,101.84347799390892
114.0,42,1697.2772940893292,379.75021946529813,60.879426976450226
115.0,1,961.3046571560247,454.51420700264106,6.94265219248412
115.0,4,1476.2024349685516,352.6590400222516,266.9298084672763
115.0,7,1792.2884081070624,416.044310565888,18.929211375732756
115.0,9,1781.1795207089262,524.360949535992,28.29269725121909
115.0,14,1634.3134510816856,363.40365817007654,21.021100246940932
115.0,15,1770.0111406412702,585.2381346963294,108.53878027989323
115.0,23,965.5422891654446,523.9143842706924,21.363749805288236
115.0,28,1816.1647779939547,373.0972004792751,27.39029667172501
115.0,29,1676.0161118580022,479.00545152721435,183.45781244871773
115.0,33,1529.5654622173056,366.38361050569137,139.94254147940035
115.0,35,1060.5287954275652,598.0631935095805,92.71194496028136
115.0,42,1696.9572749975011,378.9246742920242,26.562065940459686
116.0,1,961.0004627841815,454.2964926520629,11.222316110227638
116.0,4,1476.706717263437,352.93608177004967,17.26115542662363
116.0,7,1791.38291065105,415.22603108314956,36.61360756937355
116.0,9,1782.052935939675,524.7850453226538,29.12799789569348
116.0,14,1634.4832085789694,363.5208875080684,6.189046211904087
116.0,15,1769.0250369664104,589.0509615303263,118.14839834401701
116.0,23,966.2097010552277,523.8492308543082,20.1175355961254
116.0,28,1815.7848597638622,373.0208757457257,11.625273926114097
116.0,29,1679.357382954075,473.19729585476955,201.01962184703342
116.0,33,1532.5627127671407,371.14733766762777,168.84592562058447
116.0,35,1058.5414125499487,597.1910009266545,65.11044112551286
116.0,42,1696.840224844586,377.76912032780035,34.844011426323924
117.0,1,961.2357863746514,454.13641479544685,8.538261015533637
117.0,4,1479.5919844404455,350.8680382499813,106.49607323867559
117.0,7,1791.5159233687182,413.96533483494204,38.03081213930883
117.0,9,1782.7626535150084,525.5028484918653,30.28277371411662
117.0,14,1633.1219631533397,363.54300515716153,40.8427529591148
117.0,15,1769.0748788303147,594.3259406354807,158.25643713319238
117.0,23,966.8089231534298,523.7116695858558,18.444272905070488
117.0,28,1816.3019170333523,373.6014337749561,23.322869907299992
117.0,29,1685.0614523448353,469.7461343031349,200.00557817990915
117.0,33,1536.8021821543375,375.34777462938956,179.0393649989911
117.0,35,1057.0510488671662,597.630574468018,46.615104040446965
117.0,42,1697.0501467250397,377.15936787865564,19.346284413759825
118.0,1,961.7347437515571,454.27880761754784,15.566334243456478
118.0,4,1484.2638674125324,351.33398288680826,140.8518207852389
118.0,7,1791.4568106516901,413.3587047181161,18.285102426818288
118.0,9,1782.6028031410622,525.941611478148,14.009232318877334
118.0,14,1633.3064263472947,363.7999012330087,9.48788898221267
118.0,15,1769.6732413018808,597.5587153562576,98.63053806202993
118.0,23,966.9250210716436,523.7811697642369,4.05932275973946
118.0,28,1816.45609050465,373.9306271436679,10.905226266806537
118.0,29,1688.890603700932,465.30318770235914,175.96010100223734
118.0,33,1537.3898242389207,378.0663481432039,83.44080927596296
118.0,35,1053.9532489889725,598.9519282346776,101.03517147905335
118.0,42,1697.1435789759573,376.8803426629013,8.827581259012923
119.0,1,961.5281328869221,454.5264085390556,9.674442575415997
119.0,4,1490.1342936684887,351.82015343391834,176.71570276788862
119.0,7,1791.3733978709802,413.2357861770587,4.45645528972365
119.0,9,1782.4209506488605,525.9561891058543,5.473075235600226
119.0,14,1633.6064584652795,364.3920373955556,19.91431786771345
119.0,15,1770.3783372983953,600.0557386015573,77.83994415903129
119.0,23,966.4982338448218,523.9414463041298,13.676707045063562
119.0,28,1816.8635844697283,374.5558095009292,22.387806508573224
119.0,29,1688.5559242605523,461.0723451636293,127.32177749232481
119.0,33,1538.8403532858074,380.76247381105304,91.84669465705971
119.0,35,1051.5086225776495,601.690870762114,110.13720540119061
119.0,42,1697.9324269857884,378.7763300360873,61.60636632447793
119.0,47,1816.17424837719,411.4694118361347,0
120.0,1,961.6071020218876,454.2923371449848,7.411004494634802
120.0,4,1496.742668783084,349.08079155693036,214.60953528086023
120.0,7,1790.4467428965079,413.5644003283718,29.495915512859014
120.0,9,1781.8088189200969,527.9597293500312,62.848952951153514
120.0,14,1634.1690057097162,364.5914822344537,17.90569410516592
120.0,15,1770.4849350369875,605.5084832194673,163.61359433560855
120.0,23,966.1666099494443,524.1362936828538,11.538887211636725
120.0,28,1816.8213042899724,374.019116703091,16.150668579547443
120.0,29,1686.5865794056365,457.5318083430908,121.54154895201395
120.0,33,1542.2555873625138,383.5635770110406,132.5103869215893
120.0,35,1046.966010458982,605.4267063013607,176.44436186307243
120.0,42,1696.8007062416946,376.37524331337727,79.63296028233586
120.0,47,1601.9928643629821,364.4586499155288,6578.397167634205
121.0,1,961.5180601714319,454.08371761475775,6.804814734602337
121.0,4,1503.5132376229058,346.01578107562176,222.9605402280155
121.0,7,1790.2351536035947,412.1397851430519,43.20727496160384
121.0,9,1782.2554617668213,529.033711630248,34.89462700294712
121.0,14,1634.1723169034817,364.21128119065384,11.406463866579283
121.0,15,1771.2445830291929,607.886718050977,74.89832699921348
121.0,23,965.8461674485782,524.0075020741999,10.360676007812247
121.0,28,1817.1044036867609,372.36548706414726,50.33063307896796
121.0,29,1685.2933021813813,454.46380726669935,99.88331655068727
